SiteId,SiteLocation,Date,DayOfWeek,TravelDirection,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-03-19 00:00:00,Thursday,Southbound,1732,1326,1234,1114,2140,4958,7684,8621,7802,7915,7612,7800,8131,8836,9783,10213,9884,9126,8730,7586,5960,5246,4380,3103
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-03-26 00:00:00,Thursday,Southbound,1893,1201,1306,1179,2208,4715,7453,8755,7922,7761,7829,7540,8158,8460,9245,9070,9596,9244,8622,8133,6415,5600,4824,3287
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-04-02 00:00:00,Thursday,Southbound,1879,1294,1366,1184,2124,4758,7200,8477,6860,6870,7910,7887,8214,8700,9294,9965,9816,9442,9017,7860,6223,5723,4465,3156
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-04-09 00:00:00,Thursday,Southbound,1483,1075,1260,1183,2098,4775,7334,8680,7644,7542,7584,7687,7855,8527,9438,10045,9800,9374,8922,7456,6361,5709,4289,3313
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-04-16 00:00:00,Thursday,Southbound,2070,1241,1274,1210,2041,4835,7611,8874,7875,7509,7859,7722,8197,8120,9336,9999,9393,8922,8363,7418,6106,5709,4389,3459
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-04 00:00:00,Thursday,Southbound,2078,1319,1324,1169,2047,4858,7650,8744,7995,7680,7605,7722,8161,8387,9436,9769,9616,9015,8429,7846,6438,6310,5791,3509
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-11 00:00:00,Thursday,Southbound,2233,1448,1447,1208,2103,5064,7642,8596,7522,7655,7960,8120,7567,8005,9217,9797,9748,9204,8600,8298,7550,6725,5666,3777
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-18 00:00:00,Thursday,Southbound,2244,1537,1428,1315,2362,5674,8128,9302,8535,8329,8145,7824,8285,8396,9675,10208,9683,8997,8236,8212,7409,6498,6370,3840
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-06-25 00:00:00,Thursday,Southbound,2198,1508,1393,1201,2196,5083,7129,8407,7655,7704,8095,8087,8184,8575,9313,9923,9657,9157,8630,8296,6881,6242,5259,3891
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-07-02 00:00:00,Thursday,Southbound,2200,1580,1439,1192,2062,5005,6900,8305,7741,7601,8311,8211,8710,8975,9685,9758,9502,9387,8824,8361,7098,5912,5346,4045
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-12-27 00:00:00,Saturday,Southbound,1931,1462,1466,1030,1186,1509,1919,2668,3250,4405,5592,5994,6623,6438,6396,6838,6375,4939,5359,4773,4495,4283,3785,2854
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-03 00:00:00,Saturday,Southbound,2082,1454,1370,978,1142,1523,2159,2830,3351,4617,5386,6201,6722,6416,6590,6841,6827,6188,5738,4648,4023,3952,3638,3045
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-02-18 00:00:00,Thursday,Southbound,1423,1047,877,789,1517,3603,6298,7793,6801,6306,6525,6697,5854,7534,8452,9019,8938,8531,7013,5299,4749,4533,3768,2492
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-02-25 00:00:00,Thursday,Southbound,1347,1043,866,801,1555,3719,6366,7977,7006,6495,6390,6879,7135,7219,8334,8917,9357,8362,6953,5385,4642,4571,3396,2411
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-05-06 00:00:00,Thursday,Southbound,1554,1139,1099,885,1498,3857,6524,7877,6915,6612,6415,6829,6968,6695,7559,9062,8841,8179,7115,5624,4914,5286,4140,2522
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-05-13 00:00:00,Thursday,Southbound,1628,1156,998,858,1591,4015,6883,8047,7135,6965,7400,7427,7530,7843,8608,8665,9326,8481,7576,5876,5317,5207,4248,2989
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-05-20 00:00:00,Thursday,Southbound,1557,1093,1007,894,1587,4001,6836,7900,7033,6860,7093,7266,7308,7969,8868,9454,9303,8570,7861,5765,5171,5077,3815,2686
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-03-22 00:00:00,Friday,Southbound,1623,1127,1107,935,1723,3635,6160,7155,6809,6447,6817,7102,7002,7992,7051,9143,9273,8756,7526,6178,4856,4709,4486,3725
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-03-29 00:00:00,Friday,Southbound,1761,1241,1162,981,1744,3540,6018,7686,7107,6719,7100,7370,7835,8084,8578,8983,8688,8315,7941,7138,5458,4685,4224,3521
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-04-05 00:00:00,Friday,Southbound,1580,1148,1051,913,1670,3616,5912,7267,6888,6347,6840,7319,7576,7141,8705,9397,9304,8403,6377,6543,4640,4335,3691,3115
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-05-12 00:00:00,Tuesday,Southbound,1599,1128,1203,1169,1991,4744,7652,8878,7850,7818,7559,7698,7963,7846,8788,9335,9613,9117,8298,7018,5518,5002,4879,2977
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-05-19 00:00:00,Tuesday,Southbound,1673,1191,1188,1142,1973,4985,7682,8768,7719,6857,7616,7566,8012,8315,9569,9934,9526,8724,8412,6482,6155,5384,4296,3116
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-05-26 00:00:00,Tuesday,Southbound,1507,1016,889,1034,2107,5109,7488,8722,7690,7798,7348,7779,8285,8398,9336,9986,9623,9032,8497,6679,5322,4852,4020,2946
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-02-17 00:00:00,Monday,Southbound,1288,893,840,858,1494,2992,4296,5014,4280,4286,4535,4879,5302,5441,5950,6439,6194,5962,4866,4447,3940,3428,2762,2154
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-02-24 00:00:00,Monday,Southbound,1084,669,626,706,1724,4075,6516,7151,5940,6155,5985,6163,6356,6785,7760,8619,8272,7750,6569,4783,3925,3586,2826,2041
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-03 00:00:00,Monday,Southbound,1221,758,759,809,1788,4101,6271,6865,6548,6522,6256,6413,6639,7124,8127,9215,8851,8352,6614,4950,4092,3800,2917,2026
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-10 00:00:00,Monday,Southbound,1287,749,679,755,1725,4026,6386,7136,6990,6373,5962,6645,6864,6994,7976,9299,8469,8112,6974,5056,4305,4113,3078,2242
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-17 00:00:00,Monday,Southbound,1358,777,703,732,1774,4075,6489,7645,6818,6160,6179,6540,6847,7156,8409,9301,9393,8478,6981,5330,4270,4055,3251,2577
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-24 00:00:00,Monday,Southbound,1400,790,751,777,1856,4136,6467,7732,6950,6318,6306,6912,7208,7436,8284,8111,8961,8297,7039,5516,4501,4031,3346,2379
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-12-27 00:00:00,Tuesday,Southbound,1796,1245,1125,1127,1931,3508,5406,6337,6078,6789,7591,7736,8065,8613,9485,10227,9974,9272,7201,6139,5134,4990,4211,2972
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-03 00:00:00,Tuesday,Southbound,1861,1144,1131,1023,2045,4544,7229,7855,7469,7106,7081,7356,7693,8111,8758,9411,9398,8914,8496,6148,5053,4609,3661,2683
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-07-31 00:00:00,Saturday,Northbound,1974,1156,920,664,920,1820,2831,3329,4080,5288,6043,5875,5545,6293,6665,6566,7047,7071,6558,5469,4995,4801,4528,3364
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-07 00:00:00,Saturday,Northbound,2002,1195,895,694,911,1881,2898,3525,4212,5596,5988,6318,6058,5696,6101,6349,6486,6528,6653,5237,4326,4784,4338,3479
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-14 00:00:00,Saturday,Northbound,1924,1070,849,670,911,1788,2963,3431,4750,5741,6473,6763,6827,6717,6678,6578,7244,7797,7401,5735,5017,5269,4654,3792
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-21 00:00:00,Saturday,Northbound,1830,1045,857,709,885,1940,2891,3633,4909,5874,6592,6415,5828,6319,7268,7427,7741,7907,7697,5776,4762,4779,4491,3419
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-08-28 00:00:00,Saturday,Northbound,1862,950,700,621,954,1846,2821,3526,4558,5946,6790,7227,7216,6081,5887,6499,6714,6710,6801,5424,4801,4931,4444,3316
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-09-04 00:00:00,Saturday,Northbound,1735,992,793,681,840,1663,2564,3189,4209,5391,6116,6496,6350,6362,6591,6586,6307,6501,5927,5086,4465,4278,4002,2821
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2009-06-11 00:00:00,Thursday,Southbound,1755,1186,1014,845,1731,4173,6833,8454,6995,7398,7344,7334,7675,8366,9111,9714,9712,8872,7851,6401,5779,5749,4708,3357
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2009-06-18 00:00:00,Thursday,Southbound,1862,1123,1030,877,1675,4104,6785,8610,7442,7341,7545,7383,7685,8111,9023,9542,9716,8996,7909,6411,5597,4763,4124,2994
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2009-06-25 00:00:00,Thursday,Southbound,1789,1174,1013,872,1686,4155,6714,8473,7801,7356,7256,7288,7714,7714,9126,9747,9897,9128,8390,6624,5663,5094,4241,3021
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2009-07-02 00:00:00,Thursday,Southbound,2009,1333,1126,862,1645,3824,6186,7562,7017,6774,7586,8142,8046,8514,9142,9664,9342,8818,7192,6522,6074,5456,4498,3263
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2009-07-09 00:00:00,Thursday,Southbound,1712,1124,984,847,1574,3956,6459,7845,7052,6801,7066,7427,7503,7904,8896,9606,9488,8256,6600,6475,5939,5708,5419,3316
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-14 00:00:00,Friday,Northbound,1118,603,638,877,1917,4982,7279,6325,5651,5572,5986,6850,7221,7365,5977,7055,6652,6675,6428,5395,4550,4421,4246,2730
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-21 00:00:00,Friday,Northbound,1186,670,591,827,1920,5235,7560,6728,5770,6216,6342,6586,6867,7275,7260,5770,4899,5485,6216,5478,4695,4611,4354,2705
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-03-28 00:00:00,Friday,Northbound,1193,734,606,864,1988,5033,7101,6447,5244,4809,4657,4922,5666,6493,6454,5458,4903,5346,6344,5262,4279,4434,4057,2794
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-04-04 00:00:00,Friday,Northbound,1038,621,628,808,1852,5156,7653,7304,6245,6098,6271,6586,6762,7024,7439,6836,6060,6241,6214,5233,4553,4306,3951,2671
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-04-11 00:00:00,Friday,Northbound,1125,671,581,759,1893,5372,7795,7379,6453,6484,6388,6912,6829,7216,6940,6948,7099,7210,6597,5236,4737,4260,3906,2369
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-10 00:00:00,Tuesday,Southbound,1734,1102,1284,1077,1966,4704,7261,7931,7422,6988,7393,7605,7950,7846,9748,10367,9988,9193,8210,6378,5247,4762,3955,2665
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-17 00:00:00,Tuesday,Southbound,1562,1053,1146,1035,2174,4791,7701,8075,7654,7596,7425,7510,7755,7863,8515,8824,8721,7009,7909,7125,5068,4599,3613,2673
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-01-24 00:00:00,Tuesday,Southbound,1683,1110,1337,1090,1916,4688,7440,8071,7387,7560,7323,7484,8153,8510,9367,9942,10003,8919,8262,6527,5392,5001,3904,2731
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-05-26 00:00:00,Saturday,Northbound,2042,1213,985,657,913,1820,2940,3594,4717,5754,6490,6972,6974,6761,6740,6446,6078,6107,5634,4970,4078,4497,4406,3497
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-12-01 00:00:00,Saturday,Northbound,1804,1147,883,736,975,1901,3009,3654,4943,5477,5916,6233,6643,6759,5321,5596,5018,5119,4667,3541,2653,2771,2735,2357
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-12-08 00:00:00,Saturday,Northbound,1856,1130,851,729,953,2004,3173,3791,4982,5654,6087,7013,6936,7180,6881,7197,7177,6810,6329,5648,4214,4240,4325,3177
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-12-15 00:00:00,Saturday,Northbound,2004,1242,912,739,1043,1946,3267,3875,4852,5781,6453,7102,7354,7529,7848,7628,7394,6736,6785,6089,4745,4936,4861,3717
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-12-22 00:00:00,Saturday,Northbound,2285,1438,1115,714,1074,1772,2876,3099,4051,4935,5749,6164,6738,7252,7028,6902,6759,6692,6670,5418,4578,4609,4470,3410
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2007-12-29 00:00:00,Saturday,Northbound,1980,1225,879,689,968,1743,2610,2879,3714,4542,5737,6807,6769,6649,6785,6356,5986,6850,5891,4538,3990,4429,4003,2891
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-05-09 00:00:00,Friday,Southbound,1727,1185,1108,979,1780,3957,6394,7913,6858,6866,6950,7404,7559,8093,8740,9222,8683,8258,7320,6622,5084,5441,5064,3431
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-05-16 00:00:00,Friday,Southbound,1836,1267,1190,1039,1843,4018,6561,7654,6845,6905,6867,7222,7757,7854,8774,9323,8846,8640,8087,6842,5594,4972,4645,3461
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-05-23 00:00:00,Friday,Southbound,1950,1428,1270,1017,1925,3853,6052,6905,6560,6626,7014,7215,8177,8525,8596,7557,9095,7951,7499,6444,5355,5384,5550,3871
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-05-30 00:00:00,Friday,Southbound,1778,1255,1117,1021,1778,4016,6773,7602,6797,6672,6956,5787,7737,7999,8713,9158,8857,8226,7544,6931,5601,5383,5887,4482
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2014-06-06 00:00:00,Friday,Southbound,1861,1241,1172,1026,1910,4008,6584,7691,6999,6633,7015,7251,7699,8121,8836,8742,8871,8377,7838,6974,5475,5395,5014,4056
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2017-05-26 00:00:00,Friday,Southbound,2685,1677,1798,1401,2493,4650,7244,8655,8230,8066,8635,9019,9386,9881,9997,9834,9970,9704,8679,7751,6799,6668,6145,4553
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-10-14 00:00:00,Thursday,Northbound,990,602,521,700,1791,4503,7663,7838,6449,6308,5934,6141,6344,6717,7378,6684,5945,5825,6292,4827,4193,3708,3217,2030
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-10-21 00:00:00,Thursday,Northbound,1063,609,546,703,1747,4657,7494,7395,6913,5943,5640,5852,6029,6316,6862,7322,7477,7176,6321,4893,4082,3826,3114,1949
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-10-28 00:00:00,Thursday,Northbound,1156,603,568,800,1771,4395,7381,6980,6403,6148,5633,5956,6064,6746,6925,6794,6613,7013,6102,4748,4000,3693,3230,1999
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-08-21 00:00:00,Wednesday,Northbound,1062,701,561,851,1998,5280,7430,6605,6125,5739,5892,6384,6517,6830,7203,6945,6375,6076,6062,4766,4356,4174,3281,2004
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-08-28 00:00:00,Wednesday,Northbound,1145,587,558,750,1912,5050,6695,6352,6039,5542,5787,6707,6721,6902,7111,7064,6307,6229,5992,4953,4287,4247,3173,1896
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-09-04 00:00:00,Wednesday,Northbound,1013,553,544,755,1964,5013,7445,6757,5980,6347,6076,6112,6116,6453,7284,7305,7279,7463,6674,4487,3764,3648,2778,1725
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-09-18 00:00:00,Wednesday,Northbound,959,567,562,769,1930,5238,7666,6849,5737,5890,6096,6028,6285,6069,5425,6536,6272,5986,6234,4955,4002,3794,3065,1758
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-06-29 00:00:00,Saturday,Southbound,2697,1808,1805,1153,1355,1732,2482,3703,4872,5966,6747,7064,7026,6900,6527,6732,6802,6664,6792,6502,6608,5107,4803,3426
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-07-06 00:00:00,Saturday,Southbound,2062,1464,1406,974,1150,1502,2070,3249,4178,5235,6139,6307,6728,6579,6427,6743,6650,6354,5946,5369,4734,4717,4491,3496
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-07-13 00:00:00,Saturday,Southbound,2740,1747,1659,1146,1489,2224,3118,4462,5404,6352,6775,7096,7228,6734,6980,7488,6075,5911,7151,6233,5459,5530,6528,4475
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-07-27 00:00:00,Saturday,Southbound,2002,1478,1590,1225,1346,1779,2567,3713,5022,6049,6834,6682,6970,6798,6538,6927,7338,6879,5955,5431,5278,5219,5969,4537
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-09-07 00:00:00,Saturday,Southbound,2158,1663,1547,1131,1220,1806,2550,3634,4525,5694,6607,6916,7003,7232,6785,7003,6706,5873,3640,6031,5034,6085,5341,3608
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-10 00:00:00,Saturday,Southbound,2176,1700,1596,969,1055,1789,2612,3441,4055,5179,5750,6286,6752,6441,6161,6437,6819,5612,3839,3162,4617,5757,4462,2927
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-17 00:00:00,Saturday,Southbound,2297,1652,1645,997,1125,1684,2536,3450,4129,5476,6345,6583,6967,6679,6819,7505,7027,6303,5543,4736,4056,4061,3914,3292
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-24 00:00:00,Saturday,Southbound,2208,1704,1675,1064,1077,1555,2341,3282,4382,5233,5943,6680,6967,6984,7127,7462,7349,6839,6172,5411,4203,4193,3953,3214
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2015-01-31 00:00:00,Saturday,Southbound,2444,1686,1600,1056,1210,1695,2462,3448,4270,5369,6067,6670,7068,6921,7068,7321,7305,6858,6034,5359,4318,4577,4228,3387
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-09-25 00:00:00,Wednesday,Northbound,815,539,468,769,1948,4916,7330,6403,6225,6309,6074,6159,6513,6505,7294,7130,7096,6818,6035,4781,4019,3765,2959,1717
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2013-10-02 00:00:00,Wednesday,Northbound,791,572,520,737,1852,4941,7028,6419,5465,5044,5056,4913,5397,6240,6867,6895,7006,6818,5966,4353,3488,3357,2759,1568
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-08-22 00:00:00,Wednesday,Southbound,1690,1062,1009,869,1771,3942,6440,7779,7289,6478,6694,6811,6808,7529,8404,9241,9003,8489,7785,6014,5301,5217,3869,2916
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-11-19 00:00:00,Saturday,Southbound,3062,2102,2136,1490,1661,2046,2642,4302,5625,6642,7405,7739,8183,7985,8145,8677,8750,8269,7163,6208,6239,6191,5212,4384
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-06-10 00:00:00,Sunday,Southbound,2493,1850,1808,1029,1068,1369,1978,2566,3129,4274,5381,5917,6297,6552,6712,6982,7697,7079,6235,5505,5009,4454,3703,2700
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-06-17 00:00:00,Sunday,Southbound,2650,1923,2012,1129,1141,1455,2042,2634,3395,5023,6236,6766,7047,7141,7195,7235,7793,7745,6983,5949,5744,4971,3766,2512
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-06-24 00:00:00,Sunday,Southbound,2271,1875,2026,1173,1187,1404,1863,2474,2969,4116,5312,5809,6261,6574,6700,6817,6735,6689,5656,6236,4697,4480,3547,2567
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-07-01 00:00:00,Sunday,Southbound,2536,1891,1926,1149,1197,1381,1873,2510,3367,4471,5474,5977,6164,6361,6683,6523,6890,7614,5730,5191,4359,4072,3459,2438
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-07-08 00:00:00,Sunday,Southbound,2409,1857,1722,1072,1142,1429,1788,2456,3166,4225,5303,5969,6408,6145,6374,6348,6495,6069,5661,5471,5160,4572,3666,2662
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-08-29 00:00:00,Wednesday,Southbound,1674,1053,998,890,1774,3797,6466,7545,7042,6867,6649,6841,7112,7428,7887,9149,9093,8916,7747,5824,4969,4738,3810,2784
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-05 00:00:00,Wednesday,Southbound,1621,1062,953,906,1796,3966,6552,7330,6839,6796,6792,6644,7125,7266,8280,9199,9391,8750,7361,5857,4843,4592,4126,2671
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-12 00:00:00,Wednesday,Southbound,1481,995,935,878,1753,3964,6569,7686,7400,7196,6834,7007,7095,7454,8328,9252,9014,8856,7643,6281,5070,4561,3556,2392
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-19 00:00:00,Wednesday,Southbound,1729,1237,1012,953,1809,3927,6548,7689,7192,6925,6758,6996,7103,7348,8315,9339,9211,8552,7366,6340,5069,4833,4244,2763
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2012-09-26 00:00:00,Wednesday,Southbound,1633,1017,990,966,1763,3941,6701,7699,6969,6889,6176,6808,6931,7136,8413,9070,9243,8723,7480,5817,4918,4492,3730,2490
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-11-26 00:00:00,Saturday,Southbound,2155,1563,1588,1219,1447,1649,2221,3158,3959,5014,6168,6794,7049,7261,7262,7233,7324,6946,6465,5693,4895,4692,4464,3376
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-12-03 00:00:00,Saturday,Southbound,2889,2132,2241,1491,1546,2126,2288,3138,5344,6407,7204,7664,8028,7749,8215,8266,8076,7488,6863,6319,5402,5431,5365,3949
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-12-10 00:00:00,Saturday,Southbound,2636,1956,1743,1230,1456,2017,2756,3743,4655,5959,6947,7372,7471,7314,8009,7939,7731,7198,6291,5831,5399,5590,5744,4265
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2016-12-17 00:00:00,Saturday,Southbound,3309,2227,2359,1527,1586,2017,2868,3945,4790,5969,7072,7759,8043,7667,8024,8325,8322,7875,6989,6209,5571,5797,5900,4455
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-02-14 00:00:00,Sunday,Southbound,1823,1820,1828,1036,882,1089,1468,2000,2182,3317,4508,5235,5926,6199,6428,6439,6544,6264,5387,4811,3977,3995,3343,2431
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-02-21 00:00:00,Sunday,Southbound,2653,1954,1849,989,1029,1194,1723,2270,2601,3686,5105,5483,6073,6145,6461,6531,6984,6828,5993,4981,4138,3694,2718,1891
S202,On SR 005 at milepost 162.35 A: N/O CORSON AVENUE I/C - SEATTLE                             ,2010-02-28 00:00:00,Sunday,Southbound,2299,1923,1878,1022,1020,1161,1704,2367,2487,3624,5049,5368,5991,6330,6366,6562,6797,6410,5588,4934,4459,3863,2878,1879
