SiteId,SiteLocation,Date,DayOfWeek,TravelDirection,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-01-12 00:00:00,Sunday,Southbound,0,0,1,0,0,0,0,101,449,686,752,744,816,705,1013,1054,1102,1128,854,737,599,526,423,54
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-11-21 00:00:00,Saturday,Northbound,127,84,69,86,106,230,383,536,773,958,989,1048,1030,521,1210,1296,1240,1174,1176,916,675,708,725,433
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-11-28 00:00:00,Saturday,Northbound,0,1,0,0,0,0,79,401,648,832,978,1047,976,717,1245,1153,1188,1080,942,805,712,714,781,177
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-12-12 00:00:00,Saturday,Northbound,298,169,126,56,44,45,47,314,656,865,979,1048,996,576,1154,1193,1217,1216,1075,832,490,2,2,0
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-12-19 00:00:00,Saturday,Northbound,1,1,0,1,0,1,149,441,698,895,1086,1115,1120,605,1278,1230,1116,1152,999,997,760,777,834,220
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-12-26 00:00:00,Saturday,Northbound,1,1,0,0,0,0,47,301,494,683,852,881,1136,647,1086,1178,1180,1087,891,786,701,682,598,170
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-01-02 00:00:00,Saturday,Northbound,1,1,0,1,1,0,113,329,536,675,868,933,895,738,1068,1127,1155,1155,964,792,653,644,586,147
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-01-23 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,6,751,1008,1051,1104,1041,864,1320,1331,1331,1053,1142,838,691,769,702,120
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-01-30 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,6,800,1110,1199,1153,1123,860,1459,1410,1462,1389,1213,913,761,788,737,460
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-06 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,12,825,1104,1125,1141,1116,959,1349,1388,1393,1355,1119,873,715,788,828,224
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-13 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,7,820,1094,1196,1214,1221,846,1423,1330,1303,1207,1146,898,773,828,819,281
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-20 00:00:00,Saturday,Southbound,0,1,0,2,0,0,0,4,943,1203,1228,1200,1193,320,1111,1436,1438,1468,1309,1103,980,948,835,121
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-02-27 00:00:00,Saturday,Southbound,0,0,0,0,0,0,0,7,867,1205,1249,1224,1203,970,1515,1444,1399,1361,1255,994,859,889,848,186
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-17 00:00:00,Monday,Southbound,0,0,0,0,16,992,1897,2524,2260,1684,1196,292,1036,1198,1522,2088,2356,2437,1752,1021,750,633,517,217
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-24 00:00:00,Monday,Southbound,0,0,0,0,15,350,754,932,889,862,965,583,1300,1409,1543,1580,1417,1125,862,674,724,796,772,195
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-12-31 00:00:00,Monday,Southbound,0,0,1,0,12,503,1166,1419,1213,1018,848,315,1071,1237,1595,1908,1786,1449,1006,777,604,598,534,372
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-01-07 00:00:00,Monday,Southbound,1,0,0,0,21,953,1936,2623,2217,1536,985,398,853,1043,1411,2091,2322,2357,1702,879,630,576,433,123
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2008-01-14 00:00:00,Monday,Southbound,1,1,0,0,27,986,2019,2588,2476,1730,994,314,836,1032,1443,1959,2224,2237,1873,1009,548,416,472,162
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-01-15 00:00:00,Friday,Southbound,0,0,0,0,13,759,1675,2228,2193,1712,1229,492,1056,1257,1686,2054,2163,2194,1657,1047,709,727,645,228
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-01-22 00:00:00,Friday,Southbound,0,0,1,4,15,755,1721,2434,2181,1424,955,487,841,1282,1584,2064,2253,2251,1654,958,821,709,623,132
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-01-29 00:00:00,Friday,Southbound,0,0,1,0,18,720,1705,2418,2060,1357,1125,598,1020,1268,1657,1988,2204,2201,1712,1097,767,751,711,290
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-02-05 00:00:00,Friday,Southbound,73,47,56,65,180,783,1630,2418,2436,1573,1101,399,998,1273,1617,1892,2211,2243,1807,1119,764,736,658,228
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-02-12 00:00:00,Friday,Southbound,201,98,73,56,37,758,1722,2397,2009,1455,1282,569,1121,1270,1601,1972,2193,2182,1593,1062,779,762,737,254
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-03-04 00:00:00,Friday,Northbound,2,1,1,1,16,688,1596,2529,2532,1520,1105,558,1028,1211,1594,1990,2258,2333,1853,1262,841,718,698,228
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-03-11 00:00:00,Friday,Northbound,5,1,3,4,20,723,1749,2630,2166,1448,1035,518,1037,1244,1601,1984,2264,2400,1734,1089,643,297,702,239
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-03-18 00:00:00,Friday,Northbound,2,1,2,3,17,698,1678,2511,2029,1450,1144,543,1044,1383,1591,1948,2193,1938,1668,1142,382,288,695,59
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-03-25 00:00:00,Friday,Northbound,5,3,1,4,8,691,1658,2517,2037,1474,1085,345,1073,1389,1610,1938,2261,2302,1455,977,800,642,389,376
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-09-02 00:00:00,Friday,Northbound,0,0,0,1,17,697,1599,2240,2048,1450,1237,685,1293,1457,1650,1946,2036,1868,1389,1048,807,742,885,344
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-09-09 00:00:00,Friday,Northbound,0,0,1,0,20,746,1701,2540,2305,1573,1157,570,1118,1330,1560,1928,2235,2189,1651,1145,882,861,722,192
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-05-02 00:00:00,Sunday,Northbound,1,1,2,1,0,0,32,324,453,722,898,954,988,628,1211,1264,1368,1266,1107,940,733,636,517,188
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-05-09 00:00:00,Sunday,Northbound,1,0,0,1,0,0,43,275,431,802,1014,1227,1217,622,1382,1359,1461,1133,1246,1237,1193,1090,808,369
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-05-16 00:00:00,Sunday,Northbound,2,1,1,1,0,1,1,2,2,4,10,8,204,1103,1139,1130,1238,1137,1043,962,906,775,540,170
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-05-23 00:00:00,Sunday,Northbound,1,1,0,0,0,0,68,300,458,693,899,961,1006,562,1142,1173,1395,1190,1025,841,765,730,554,190
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-05-30 00:00:00,Sunday,Northbound,1,1,0,0,0,1,51,281,424,663,848,886,891,557,1118,1113,1155,1142,1022,950,821,758,762,228
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-01 00:00:00,Thursday,Southbound,0,0,0,0,23,799,1808,2501,2357,1583,1069,496,916,1125,1500,1880,2061,2167,1694,1020,1092,1059,455,129
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-08 00:00:00,Thursday,Southbound,1,0,0,0,22,843,1676,2505,2356,1530,1020,508,907,1123,1527,1926,2222,2281,1789,1058,817,805,569,117
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-15 00:00:00,Thursday,Southbound,1,1,1,2,29,836,1754,2500,2510,1760,1215,576,1012,1206,1516,1922,2177,2276,1965,1290,875,773,759,147
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-22 00:00:00,Thursday,Southbound,0,0,0,1,22,728,1560,2153,1754,1480,1179,651,1140,1324,1662,1915,2177,2158,1686,982,778,812,733,280
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-29 00:00:00,Thursday,Southbound,0,1,0,0,14,615,1431,1790,1513,1283,1159,656,1109,1184,1574,1869,2096,2013,1472,909,658,654,668,171
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-01-05 00:00:00,Thursday,Southbound,2,1,1,2,26,812,1794,2626,2185,1476,970,422,860,1099,1506,1964,2289,2386,1785,948,703,647,505,139
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-10-20 00:00:00,Wednesday,Northbound,1,0,1,1,8,785,1731,2730,2663,1737,1050,584,952,1122,1517,1987,2269,2451,1802,1056,803,677,593,239
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-10-27 00:00:00,Wednesday,Northbound,1,1,1,0,9,790,1771,2680,2640,1628,1038,512,916,1157,1493,2031,2260,2441,1793,1071,764,738,528,267
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-03 00:00:00,Wednesday,Northbound,1,0,0,0,15,633,1754,2603,2605,1801,1125,485,912,1068,1410,1961,2323,2461,1872,1067,790,696,547,156
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-10 00:00:00,Wednesday,Northbound,1,1,0,0,16,812,1815,2149,2750,2016,1176,515,934,1172,1507,2022,2256,2324,1918,1366,900,765,543,224
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-17 00:00:00,Wednesday,Northbound,1,0,0,0,13,763,1772,2508,2286,1747,1389,525,1008,1156,1456,1997,2249,2421,1995,1223,748,694,579,159
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-24 00:00:00,Wednesday,Northbound,23,15,18,32,97,411,965,1256,1122,970,909,463,872,1089,1478,1685,1557,1146,822,537,445,390,390,132
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-06-29 00:00:00,Monday,Southbound,1,0,0,0,19,924,1850,2290,2037,1452,1115,561,968,1114,1554,1937,2207,2380,1653,966,730,688,541,153
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-07-06 00:00:00,Monday,Southbound,0,0,0,0,20,886,1762,2232,1887,1399,1094,303,927,1163,1494,1856,2135,2228,1516,932,695,732,576,219
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-07-13 00:00:00,Monday,Southbound,0,0,0,0,29,897,1849,2445,2093,1417,1138,424,965,1178,1493,1949,2209,2361,1623,943,734,654,566,254
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-07-20 00:00:00,Monday,Southbound,0,0,0,0,24,966,1854,1951,1926,1806,1175,479,1027,1164,1519,1948,2150,2296,1659,990,708,11,0,0
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-07-27 00:00:00,Monday,Southbound,211,100,58,44,34,931,1837,2376,2149,1513,1168,523,1068,1221,1467,1880,2102,2176,1603,925,771,719,784,233
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-08-03 00:00:00,Monday,Southbound,1,0,0,0,19,895,1855,2387,2139,1506,1179,618,996,1172,1522,1963,2256,2318,1722,1060,784,761,577,399
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-05 00:00:00,Friday,Southbound,0,0,0,0,12,744,1659,2506,2392,1567,1128,600,1080,1266,1651,1987,2213,2172,1678,1214,833,786,852,297
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-12 00:00:00,Friday,Southbound,0,0,0,0,16,702,1714,2496,2015,1470,1152,633,1119,1326,1663,2045,2261,2274,1776,1079,816,763,760,313
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-19 00:00:00,Friday,Southbound,0,0,0,1,8,711,1725,2563,2361,1546,1135,555,1114,1359,1690,1965,2215,2231,1793,1210,840,733,712,300
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-11-26 00:00:00,Friday,Southbound,0,0,0,0,6,283,610,793,851,879,984,516,976,1102,1219,1282,1249,1152,1046,794,623,594,532,157
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-12-03 00:00:00,Friday,Southbound,0,0,0,0,9,742,1681,2560,2334,1487,1099,584,1037,1199,1610,2033,2317,2220,1695,1194,835,811,781,275
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-06-02 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,75,529,781,870,904,987,827,1257,1230,1293,1227,1109,931,903,777,608,83
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-06-09 00:00:00,Sunday,Northbound,0,0,0,1,0,0,0,85,556,816,1028,1095,1168,781,1031,1004,1139,1172,977,871,766,680,531,83
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-06-16 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,241,1010,1423,1132,1114,1091,897,1229,1240,1247,1208,1149,1129,1114,997,734,105
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-06-23 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,53,616,1084,1051,1118,1141,871,1188,1227,1240,1239,1119,1009,864,781,621,86
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2013-06-30 00:00:00,Sunday,Northbound,0,0,0,0,0,0,0,3,535,1026,1196,1150,1070,707,1199,1192,1321,1312,1122,1002,989,886,688,79
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-05-28 00:00:00,Monday,Northbound,0,3,0,0,0,0,113,309,403,628,779,851,900,597,1109,1181,1142,1111,980,874,818,701,479,123
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-06-04 00:00:00,Monday,Northbound,0,2,0,0,13,920,1893,2587,2220,1346,977,488,846,1047,1494,1927,2281,2370,1677,877,613,594,500,118
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-06-11 00:00:00,Monday,Northbound,0,0,0,0,17,975,1899,2536,2267,1480,965,542,919,1086,1475,1966,2189,2334,1633,906,709,631,520,127
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-06-18 00:00:00,Monday,Northbound,2,2,0,3,15,919,1796,2418,2101,1711,1066,560,940,1069,1508,1902,2271,2411,1723,958,667,625,525,77
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-06-25 00:00:00,Monday,Northbound,1,0,0,2,19,909,1854,2488,2034,1423,1042,577,839,1063,1501,1836,2272,2324,1606,960,672,637,521,156
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-07-02 00:00:00,Monday,Northbound,0,0,0,0,35,862,1802,2431,1862,1336,1067,627,954,1105,1533,1973,2224,2327,1757,1047,760,593,561,107
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-08-10 00:00:00,Wednesday,Northbound,0,1,0,0,5,1225,1803,2570,2246,1668,1296,760,1093,1268,1681,2008,2102,2142,1774,1293,952,884,893,191
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-08-17 00:00:00,Wednesday,Northbound,1,0,1,1,4,1129,1829,2566,2200,1625,1295,658,1091,1278,1629,2036,2203,2171,1859,1219,987,863,723,116
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-08-24 00:00:00,Wednesday,Northbound,2,1,1,2,4,1124,1914,2620,2331,2014,1759,657,1027,1254,1646,2007,2137,2246,1973,1225,971,853,694,141
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-08-31 00:00:00,Wednesday,Northbound,1,1,0,0,2,1132,1927,2619,2281,1552,1236,706,1069,1225,1614,2027,2170,2147,1781,1265,928,843,616,107
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2016-09-07 00:00:00,Wednesday,Northbound,1,1,0,2,2,1127,1916,2523,2204,1762,1307,733,1040,1245,1593,2006,1986,2104,1761,1166,809,732,615,72
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-11-30 00:00:00,Wednesday,Southbound,0,0,0,0,23,844,1807,2692,2318,1471,952,434,904,1133,1481,1938,2195,2331,1765,1122,759,662,527,125
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-07 00:00:00,Wednesday,Southbound,0,0,1,0,15,831,1776,2528,2353,1871,976,453,891,1067,1461,1982,2253,2274,1974,1031,757,794,550,160
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-14 00:00:00,Wednesday,Southbound,2,1,1,0,21,854,1820,2632,2472,1419,1069,467,919,1155,1562,1927,2174,2329,1838,1032,789,719,605,149
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-21 00:00:00,Wednesday,Southbound,2,0,0,5,20,743,1720,2348,1944,1438,1165,619,1068,1241,1579,1910,2205,2261,1867,1087,798,811,693,176
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2011-12-28 00:00:00,Wednesday,Southbound,177,33,1,0,6,607,1442,1781,1473,1297,1149,453,1054,1166,1492,1845,2012,1954,1466,952,692,643,538,152
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2012-01-04 00:00:00,Wednesday,Southbound,0,0,1,0,25,826,1834,2583,2181,1453,1007,499,882,1021,1434,1864,2148,2251,1882,970,653,566,450,136
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-09-05 00:00:00,Friday,Southbound,0,0,0,0,32,1017,1855,2494,2182,1615,1264,823,1091,1279,1622,2028,2108,2217,1808,1154,836,776,734,207
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-09-12 00:00:00,Friday,Southbound,1,0,1,0,88,1040,1914,2516,2267,1572,1222,780,1164,1051,1528,1848,2245,2038,1494,1257,858,827,1244,110
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-09-19 00:00:00,Friday,Southbound,1,1,0,1,58,578,1869,2549,2160,1518,1172,846,1185,1352,1644,2072,2220,2245,1591,1128,910,855,791,84
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-09-26 00:00:00,Friday,Southbound,0,0,0,0,65,1024,1835,2431,2255,1683,1235,834,1145,1331,1630,2068,2223,2127,1734,1121,825,804,931,167
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-10-03 00:00:00,Friday,Southbound,0,0,0,0,55,1060,1871,2515,2229,1487,1157,800,1078,1288,1654,2094,2235,2239,1653,1106,771,799,681,143
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2014-10-10 00:00:00,Friday,Southbound,0,0,0,0,78,1059,1730,2531,2174,1525,1191,876,1175,1334,1718,2060,2144,2144,1608,1052,816,1016,1106,127
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-02-21 00:00:00,Sunday,Southbound,1,2,0,0,0,0,63,288,413,700,897,912,954,499,714,1083,1250,1210,1027,886,721,598,444,118
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-02-28 00:00:00,Sunday,Southbound,3,1,0,0,0,0,53,305,444,683,887,957,902,455,1103,1156,1209,1224,1063,848,695,623,499,136
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-03-07 00:00:00,Sunday,Southbound,1,0,1,0,0,0,111,297,442,738,827,845,889,517,1118,1132,1262,1216,1033,828,667,695,500,93
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-03-21 00:00:00,Sunday,Southbound,1,1,0,1,1,0,91,315,436,641,837,900,878,489,1144,1163,550,1183,1043,867,741,638,519,179
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2010-03-28 00:00:00,Sunday,Southbound,1,0,0,0,0,0,46,272,432,719,931,956,886,657,1262,1240,1099,1229,1062,914,773,709,531,208
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-07-05 00:00:00,Thursday,Southbound,641,199,74,35,17,745,1587,2122,1933,1506,1073,573,1145,1252,1564,1940,2187,2328,1666,1039,813,724,668,320
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-07-12 00:00:00,Thursday,Southbound,0,0,0,1,17,1016,2045,2681,2495,1733,1271,621,1062,1250,1591,2055,2301,2387,1959,1181,919,944,1073,443
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-07-19 00:00:00,Thursday,Southbound,4,3,0,1,16,1058,2063,2706,2526,1661,1215,501,878,1061,1617,2020,2370,2467,1948,1264,885,873,840,302
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-07-26 00:00:00,Thursday,Southbound,3,4,3,2,13,1064,2006,2729,2599,1721,1188,467,1004,1168,1580,2011,2329,2473,1987,1051,952,972,994,327
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-08-02 00:00:00,Thursday,Southbound,2,0,1,0,23,1028,1966,2673,2554,1830,1428,681,1183,1362,1726,2184,2378,2427,2015,1294,996,915,817,347
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2007-08-09 00:00:00,Thursday,Southbound,1,0,0,0,18,1025,2024,2756,2224,1576,1225,612,1015,1211,1315,2073,2250,2458,1949,1203,875,811,660,301
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-07-15 00:00:00,Wednesday,Southbound,0,0,0,0,4,1184,1990,2609,2302,1769,1260,809,1106,1250,1579,1881,2129,2235,1854,1238,965,869,723,30
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2015-07-22 00:00:00,Wednesday,Southbound,0,0,0,1,1,1141,2042,2580,2349,1641,1273,803,1079,1246,1607,1984,2212,2271,2049,1289,891,864,715,201
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-05-17 00:00:00,Sunday,Northbound,249,153,117,42,22,18,111,247,303,247,1026,1162,1175,614,1143,1240,1302,1312,1094,975,865,836,582,227
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-05-24 00:00:00,Sunday,Northbound,1,0,0,0,0,0,93,270,437,715,979,1061,1000,616,1173,1212,1391,1095,1027,980,897,930,751,206
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-05-31 00:00:00,Sunday,Northbound,1,0,0,0,0,0,78,318,490,730,886,890,881,599,1127,1095,1169,1090,1090,873,961,791,592,227
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-06-07 00:00:00,Sunday,Northbound,1,1,0,0,0,0,43,387,504,779,945,993,1044,603,1136,1174,1311,1414,1133,951,947,129,3,0
R49R,On SR 005 RL005EXP at milepost 168.31 A: AT E ROANOKE STREET UXING - SEATTLE                         ,2009-06-14 00:00:00,Sunday,Northbound,2,1,0,0,0,0,70,347,506,754,937,1009,1008,481,1100,1227,1250,1208,1187,1002,921,771,603,163
